ground_truth,FileName,SPLIT,SSL_SPLIT
48,5602_PeterFalk_48_m.jpg,TRAIN,EXCLUDE
48,9025_HumphreyBogard_48_m.jpg,VAL,EXCLUDE
29,11478_JulieAndrews_29_f.jpg,TRAIN,EXCLUDE
51,12515_AnneBaxter_51_f.jpg,TRAIN,EXCLUDE
38,6912_BorisKarloff_38_m.jpg,TRAIN,EXCLUDE
48,8961_FredMacMurray_48_m.jpg,TRAIN,EXCLUDE
52,2970_tomselleck_52_m.jpg,TRAIN,EXCLUDE
70,1584_IanHolm_70_m.jpg,TEST,EXCLUDE
35,13871_AnneBancroft_35_f.jpg,TRAIN,EXCLUDE
30,3690_RingoStarr_30_m.jpg,TRAIN,LABELED
58,11969_AngelaLansbury_58_f.jpg,TEST,EXCLUDE
38,7566_RobertRyan_38_m.jpg,TRAIN,EXCLUDE
30,13668_LilliPalmer_30_f.jpg,TRAIN,LABELED
15,6130_DanaAndrews_15_m.jpg,VAL,EXCLUDE
37,2720_KevinBacon_37_m.jpg,TRAIN,EXCLUDE
44,8438_WalterPidgeon_44_m.jpg,TRAIN,EXCLUDE
45,15601_KateOMara_45_f.jpg,TRAIN,EXCLUDE
34,1322_AlbertCamus_34_m.jpg,TRAIN,EXCLUDE
49,3089_BruceWillis_49_m.jpg,TRAIN,EXCLUDE
44,8283_RichardChamberlain_44_m.jpg,VAL,EXCLUDE
30,14097_RomySchneider_30_f.jpg,TRAIN,EXCLUDE
72,10131_JaneFonda_72_f.jpg,TEST,EXCLUDE
47,13289_AmandaRedman_47_f.jpg,TRAIN,EXCLUDE
46,8176_PatrickSwayze_46_m.jpg,TRAIN,EXCLUDE
67,6052_RafVallone_67_m.jpg,TRAIN,EXCLUDE
42,12859_MylКneDemongeot_42_f.jpg,TRAIN,EXCLUDE
23,16396_Houston_23_f.jpg,TRAIN,EXCLUDE
25,13704_NormaShearer_25_f.jpg,TRAIN,EXCLUDE
40,15311_EdwigeFenech_40_f.jpg,TEST,EXCLUDE
20,5339_JohnDerek_20_m.jpg,TRAIN,EXCLUDE
36,1910_EdwardFox_36_m.jpg,TRAIN,EXCLUDE
61,13628_JessicaTandy_61_f.jpg,TRAIN,EXCLUDE
33,11886_BeaArthur_33_f.jpg,TEST,EXCLUDE
65,422_merrillcharles_65_m.jpg,TRAIN,EXCLUDE
44,13891_AnnieGirardot_44_f.jpg,TRAIN,EXCLUDE
20,12906_BarbraStreisand_20_f.jpg,TRAIN,EXCLUDE
81,1591_IanHolm_81_m.jpg,TRAIN,EXCLUDE
61,14854_SimoneSignoret_61_f.jpg,VAL,EXCLUDE
35,13968_DeborahKerr_35_f.jpg,TRAIN,LABELED
53,1849_TomJones_53_m.jpg,TEST,EXCLUDE
42,12400_UrsulaAndress_42_f.jpg,TRAIN,EXCLUDE
28,8720_RichardAttenborough_28_m.jpg,TRAIN,LABELED
32,6063_WilliamShatner_32_m.jpg,TRAIN,LABELED
35,1120_FaradayMichael_35_m.jpg,TEST,EXCLUDE
34,15952_MartinLutherKing_34_m.jpg,TRAIN,EXCLUDE
42,16076_WillSmith _42_m.jpg,TRAIN,LABELED
48,14905_KatharineHepburn_48_f.jpg,TRAIN,EXCLUDE
43,11794_ValerieHarper_43_f.jpg,TEST,EXCLUDE
20,12223_IsabelleAdjani_20_f.jpg,VAL,EXCLUDE
39,14818_SimoneSignoret_39_f.jpg,TRAIN,EXCLUDE
60,10239_KathyBates_60_f.jpg,TRAIN,EXCLUDE
43,14878_BernadetteLafont_43_f.jpg,TRAIN,EXCLUDE
58,13821_VanessaRedgrave_58_f.jpg,TRAIN,LABELED
49,15104_BonnieHunt_49_f.jpg,TRAIN,EXCLUDE
19,458_BerryGordy_19_m.jpg,VAL,EXCLUDE
29,6494_JohnnyCash_29_m.jpg,TRAIN,LABELED
26,9913_AliMacGraw_26_f.jpg,TRAIN,EXCLUDE
58,611_Gorbachev_58_m.jpg,TRAIN,EXCLUDE
77,12839_MaryTylerMoore_77_f.jpg,VAL,EXCLUDE
35,12989_ClaudiaCardinale_35_f.jpg,TRAIN,EXCLUDE
35,11405_AnnetteBening_35_f.jpg,TEST,EXCLUDE
60,7734_VincentPrice_60_m.jpg,TEST,EXCLUDE
49,7011_ChristopherWalken_49_m.jpg,TRAIN,EXCLUDE
32,1098_NielsBohr_32_m.jpg,TRAIN,EXCLUDE
84,9564_RicardoMontalbаn_84_m.jpg,TEST,EXCLUDE
65,11874_BarbaraBouchet_65_f.jpg,TEST,EXCLUDE
52,13126_JaneRussell_52_f.jpg,TRAIN,EXCLUDE
87,13138_JaneRussell_87_f.jpg,TRAIN,LABELED
70,5832_FrancesDee_70_m.jpg,VAL,EXCLUDE
87,6222_DickieMoore_87_m.jpg,TRAIN,LABELED
55,13538_HelenHayes_55_f.jpg,TRAIN,EXCLUDE
27,15147_ConnieBooth_27_f.jpg,TRAIN,EXCLUDE
27,13175_JoanLorring_27_f.jpg,TRAIN,EXCLUDE
17,6986_ChristopherWalken_17_m.jpg,TRAIN,EXCLUDE
45,2926_ScottGlenn_45_m.jpg,TRAIN,EXCLUDE
41,4318_MichaelPalin_41_m.jpg,TRAIN,EXCLUDE
32,15817_StefaniePowers_32_f.jpg,TRAIN,EXCLUDE
47,3371_JeffDaniels_47_m.jpg,TRAIN,EXCLUDE
30,13069_GraceKelly_30_f.jpg,TRAIN,EXCLUDE
80,13445_DanielleDarrieux_80_f.jpg,VAL,EXCLUDE
37,6604_LouCostello_37_m.jpg,TRAIN,EXCLUDE
38,15053_BettyGarrett_38_f.jpg,TRAIN,EXCLUDE
60,2477_ClaudeRich_60_m.jpg,TEST,EXCLUDE
39,6627_MelFerrer_39_m.jpg,TEST,EXCLUDE
68,89_PaulAnka_68_m.jpg,TRAIN,EXCLUDE
36,6402_JamesCoburn_36_m.jpg,TRAIN,EXCLUDE
65,3403_JohnLithgow_65_m.jpg,TRAIN,EXCLUDE
28,14665_ClaudetteColbert_28_f.jpg,TRAIN,EXCLUDE
44,4679_JohnTravolta_44_m.jpg,TEST,EXCLUDE
56,4513_CarlosSantana_56_m.jpg,VAL,EXCLUDE
70,1456_RabindranathTagore_70_m.jpg,TRAIN,EXCLUDE
53,168_WaltDisney_53_m.jpg,TRAIN,EXCLUDE
65,16140_SamuelJacksonn_65_m.jpg,TRAIN,EXCLUDE
45,12765_KathleenTurner_45_f.jpg,TRAIN,EXCLUDE
37,1733_TimCurry_37_m.jpg,TRAIN,EXCLUDE
48,5357_JohnDerek_48_m.jpg,TRAIN,EXCLUDE
52,3376_JeffDaniels_52_m.jpg,TRAIN,EXCLUDE
13,14036_JudyGarland_13_f.jpg,VAL,EXCLUDE
60,16408_Ross_60_f.jpg,TRAIN,EXCLUDE
48,6537_KlausKinski_48_m.jpg,TRAIN,EXCLUDE
26,4879_RomanPolanski_26_m.jpg,TEST,EXCLUDE
64,10630_LindaEvans_64_f.jpg,TRAIN,EXCLUDE
54,10744_MerylStreep_54_f.jpg,TEST,EXCLUDE
57,6150_DanaAndrews_57_m.jpg,TRAIN,EXCLUDE
31,13722_PatriciaNeal_31_f.jpg,TRAIN,LABELED
73,16448_Tyson_73_f.jpg,TEST,EXCLUDE
35,14802_SilvanaMangano_35_f.jpg,TRAIN,EXCLUDE
34,9051_JeanClaudeVanDamme_34_m.jpg,TRAIN,EXCLUDE
63,4985_TimothyDalton_63_m.jpg,TRAIN,EXCLUDE
31,12854_MylКneDemongeot_31_f.jpg,TRAIN,EXCLUDE
56,10442_BetteMidler_56_f.jpg,TRAIN,EXCLUDE
28,10764_OrnellaMuti_28_f.jpg,TRAIN,EXCLUDE
19,6369_JamesCagney_19_m.jpg,VAL,EXCLUDE
56,13897_AnnieGirardot_56_f.jpg,TRAIN,EXCLUDE
45,6248_DirkBogarde_45_m.jpg,TRAIN,EXCLUDE
44,7617_TellySavalas_44_m.jpg,TRAIN,EXCLUDE
68,6980_CharlesBoyer_68_m.jpg,TRAIN,EXCLUDE
53,6720_RexHarrison_53_m.jpg,TRAIN,EXCLUDE
46,10686_LuiseRainer_46_f.jpg,TRAIN,EXCLUDE
34,5404_JonFinch_34_m.jpg,TRAIN,EXCLUDE
48,1784_TomHanks_48_m.jpg,VAL,EXCLUDE
44,9503_CHARLIERUGGLES_44_m.jpg,VAL,EXCLUDE
43,15129_CatherineSchell_43_f.jpg,TRAIN,EXCLUDE
67,3546_MartinSheen_67_m.jpg,TRAIN,EXCLUDE
34,9472_MaximilianShell_34_m.jpg,TRAIN,EXCLUDE
20,12331_MyrnaLoy_20_f.jpg,VAL,EXCLUDE
63,7926_GeorgePeppard_63_m.jpg,TRAIN,EXCLUDE
41,6608_LouCostello_41_m.jpg,TRAIN,EXCLUDE
51,534_angelamerkel_51_f.jpg,TRAIN,LABELED
46,4865_RogerMoore_46_m.jpg,TEST,EXCLUDE
28,13855_AnneBancroft_28_f.jpg,TRAIN,EXCLUDE
38,15125_CatherineSchell_38_f.jpg,TRAIN,EXCLUDE
64,10208_JulieAdams_64_f.jpg,TEST,EXCLUDE
24,1438_FriedrichNietzsche_24_m.jpg,TRAIN,EXCLUDE
35,3865_SteveMartin_35_m.jpg,VAL,EXCLUDE
31,1765_TomHanks_31_m.jpg,TRAIN,EXCLUDE
43,567_MargaretThatcher_43_f.jpg,TRAIN,EXCLUDE
32,16259_NelsonMandela_32_m.jpg,TRAIN,EXCLUDE
43,2682_JohnCleese_43_m.jpg,TRAIN,EXCLUDE
47,2992_WoodyAllen_47_m.jpg,TRAIN,EXCLUDE
55,11520_JulieChristie_55_f.jpg,TRAIN,EXCLUDE
57,14998_AnnJillian_57_f.jpg,TRAIN,EXCLUDE
47,15603_KateOMara_47_f.jpg,TRAIN,EXCLUDE
48,4509_CarlosSantana_48_m.jpg,TRAIN,LABELED
40,6763_RockHudson_40_m.jpg,TRAIN,LABELED
43,5671_RayDanton_43_m.jpg,TRAIN,EXCLUDE
44,15743_MaryTamm_44_f.jpg,TRAIN,EXCLUDE
57,9552_RicardoMontalbаn_57_m.jpg,TRAIN,EXCLUDE
32,2095_MelBrooks_32_m.jpg,TRAIN,EXCLUDE
28,7063_FessParker_28_m.jpg,TRAIN,EXCLUDE
70,1265_AlexanderGrahamBell_70_m.jpg,TEST,EXCLUDE
35,6582_LexBarker_35_m.jpg,TRAIN,EXCLUDE
52,6832_StevenSpielberg_52_m.jpg,TRAIN,EXCLUDE
49,16120_SamuelJacksonn_49_m.jpg,TRAIN,EXCLUDE
52,2568_GaryOldman_52_m.jpg,TRAIN,EXCLUDE
26,13771_RitaHayworth_26_f.jpg,TRAIN,EXCLUDE
38,6585_LexBarker_38_m.jpg,TRAIN,EXCLUDE
58,9515_CHARLIERUGGLES_58_m.jpg,TRAIN,EXCLUDE
75,4858_RogerMoore_75_m.jpg,TRAIN,EXCLUDE
75,4958_StevenBerkoff_75_m.jpg,TRAIN,EXCLUDE
27,14413_MaryPickford_27_f.jpg,VAL,EXCLUDE
57,5862_HerbertLom_57_m.jpg,TEST,EXCLUDE
23,11150_LizaMinelli_23_f.jpg,TEST,EXCLUDE
72,2345_AbeVigoda_72_m.jpg,TRAIN,EXCLUDE
47,10390_AnnMargret_47_f.jpg,VAL,EXCLUDE
48,3702_RingoStarr_48_m.jpg,TRAIN,EXCLUDE
33,16153_SidneyPoitier_33_m.jpg,TRAIN,EXCLUDE
59,5975_JeanMarais_59_m.jpg,TRAIN,EXCLUDE
28,6026_RafVallone_28_m.jpg,VAL,EXCLUDE
39,14189_GeraldinePage_39_f.jpg,TRAIN,EXCLUDE
38,9057_JeanClaudeVanDamme_38_m.jpg,TRAIN,EXCLUDE
54,6703_PeterGraves_54_m.jpg,TRAIN,EXCLUDE
44,2886_SamElliott_44_m.jpg,TRAIN,EXCLUDE
22,12673_JamieLeeCurtis_22_f.jpg,TRAIN,EXCLUDE
30,1111_GregorMendel_30_m.jpg,VAL,EXCLUDE
13,11085_JodieFoster_13_f.jpg,VAL,EXCLUDE
31,9860_KimNovak_31_f.jpg,TRAIN,EXCLUDE
60,8334_RichardCrenna_60_m.jpg,TRAIN,EXCLUDE
52,3019_AlanRickman_52_m.jpg,TRAIN,EXCLUDE
30,1249_AndreMarieAmpКre_30_m.jpg,TRAIN,EXCLUDE
34,12441_AngieDickinson_34_f.jpg,TRAIN,EXCLUDE
29,8885_ChristopherEccleston_29_m.jpg,VAL,EXCLUDE
32,4727_MichaelCaine_32_m.jpg,TRAIN,EXCLUDE
47,14266_JanetGaynor_47_f.jpg,TRAIN,EXCLUDE
32,1445_FriedrichNietzsche_32_m.jpg,TRAIN,EXCLUDE
47,8903_ChristopherEccleston_47_m.jpg,TRAIN,EXCLUDE
28,14148_VivienLeigh_28_f.jpg,TRAIN,EXCLUDE
31,14758_ShelleyWinters_31_f.jpg,TRAIN,EXCLUDE
36,4315_MichaelPalin_36_m.jpg,TEST,EXCLUDE
39,15641_KatharineRoss_39_f.jpg,TRAIN,EXCLUDE
48,869_WinstonChurchill_48_m.jpg,TRAIN,EXCLUDE
75,15243_DebraPaget_75_f.jpg,VAL,EXCLUDE
48,15131_CatherineSchell_48_f.jpg,TRAIN,EXCLUDE
30,3352_JeffDaniels_30_m.jpg,VAL,EXCLUDE
70,4948_StevenBerkoff_70_m.jpg,TRAIN,EXCLUDE
78,15286_DyanCannon_78_f.jpg,TRAIN,EXCLUDE
39,6554_LeeJCobb_39_m.jpg,TRAIN,EXCLUDE
59,13128_JaneRussell_59_f.jpg,TRAIN,EXCLUDE
64,8083_JohnForsythe_64_m.jpg,TEST,EXCLUDE
55,6108_CaryGrant_55_m.jpg,TRAIN,EXCLUDE
40,4559_Fernandel_40_m.jpg,TRAIN,EXCLUDE
67,1521_YannisRitsos_67_m.jpg,VAL,EXCLUDE
41,11770_TildaSwinton_41_f.jpg,TRAIN,EXCLUDE
58,5394_JohnMalkovich_58_m.jpg,VAL,EXCLUDE
55,14237_IngridBergman_55_f.jpg,VAL,EXCLUDE
60,2769_LiamNeeson_60_m.jpg,VAL,EXCLUDE
72,7754_AlbertoSordi_72_m.jpg,TRAIN,EXCLUDE
27,6830_StevenSpielberg_27_m.jpg,VAL,EXCLUDE
38,14830_SimoneSignoret_38_f.jpg,TRAIN,EXCLUDE
62,15781_PamelaSueMartin_62_f.jpg,TRAIN,EXCLUDE
40,7506_RichardBoone_40_m.jpg,TRAIN,EXCLUDE
45,11258_ShirleyJones_45_f.jpg,TRAIN,EXCLUDE
33,4222_HelmutBerger_33_m.jpg,TRAIN,EXCLUDE
36,8472_WilliamHolden_36_m.jpg,VAL,EXCLUDE
61,10395_AnnMargret_61_f.jpg,TRAIN,EXCLUDE
35,10865_SusanGeorge_35_f.jpg,TEST,EXCLUDE
50,6351_JamesArness_50_m.jpg,TRAIN,EXCLUDE
45,2518_DonJohnson_45_m.jpg,TRAIN,EXCLUDE
70,1170_AlbertSchweitzer_70_m.jpg,TRAIN,LABELED
30,11302_SophiaLoren_30_f.jpg,TRAIN,EXCLUDE
36,2641_JeremyKemp_36_m.jpg,TRAIN,EXCLUDE
16,4486_CarlosSantana_16_m.jpg,TEST,EXCLUDE
37,8779_AlecGuinness_37_m.jpg,TRAIN,EXCLUDE
43,7866_ChristopherPlummer_43_m.jpg,TRAIN,EXCLUDE
56,5138_ArmandAssante_56_m.jpg,VAL,EXCLUDE
70,9492_MaximilianShell_70_m.jpg,TEST,EXCLUDE
33,10612_LindaEvans_33_f.jpg,TRAIN,EXCLUDE
30,14452_PeggyAshcroft_30_f.jpg,TRAIN,EXCLUDE
41,4377_RobertDuvall_41_m.jpg,VAL,EXCLUDE
28,16264_campbell_28_f.jpg,VAL,EXCLUDE
34,11855_BarbaraBouchet_34_f.jpg,TRAIN,EXCLUDE
15,12787_MargaretOBrien_15_f.jpg,TRAIN,EXCLUDE
47,11259_ShirleyJones_47_f.jpg,TRAIN,EXCLUDE
33,16261_NelsonMandela_33_m.jpg,TRAIN,EXCLUDE
67,8600_DavidCarradine_67_m.jpg,TEST,EXCLUDE
41,11371_ZsaZsaGabor_41_f.jpg,TRAIN,EXCLUDE
29,10343_AnitaEkberg_29_f.jpg,TEST,EXCLUDE
74,10900_TippiHedren_74_f.jpg,VAL,EXCLUDE
70,10211_JulieAdams_70_f.jpg,TRAIN,EXCLUDE
66,15691_KathrynGrayson_66_f.jpg,TRAIN,EXCLUDE
48,2307_SamNeill_48_m.jpg,TRAIN,EXCLUDE
29,14414_MaryPickford_29_f.jpg,TRAIN,EXCLUDE
61,5195_CharlesGrodin_61_m.jpg,TEST,EXCLUDE
72,13869_AnneBancroft_72_f.jpg,TRAIN,EXCLUDE
16,14696_ElizabethTaylor_16_f.jpg,TEST,EXCLUDE
50,14538_AudreyHepburn_50_f.jpg,TRAIN,EXCLUDE
61,11972_AngelaLansbury_61_f.jpg,TRAIN,EXCLUDE
72,799_akistsoxatzopoulos_72_m.jpg,VAL,EXCLUDE
37,12535_AlikiBoug_37_f.jpg,TRAIN,EXCLUDE
51,7693_UgoTognazzi_51_m.jpg,TRAIN,EXCLUDE
48,8287_RichardChamberlain_48_m.jpg,TRAIN,EXCLUDE
44,659_TonyBlair_44_m.jpg,TRAIN,EXCLUDE
27,15461_JeanetteMacDonald_27_f.jpg,TRAIN,EXCLUDE
68,14892_BernadetteLafont_68_f.jpg,TRAIN,EXCLUDE
73,9096_LawrenceTierney_73_m.jpg,VAL,EXCLUDE
89,12128_EvaMarieSaint_89_f.jpg,TEST,EXCLUDE
23,6873_YvesMontand_23_m.jpg,TRAIN,LABELED
53,1957_JamesBest_53_m.jpg,VAL,EXCLUDE
43,15292_DyanCannon_43_f.jpg,TRAIN,EXCLUDE
62,3747_RogerAllam_62_m.jpg,TRAIN,EXCLUDE
67,1489_GabrielGarciaMarquez_67_m.jpg,TEST,EXCLUDE
49,6803_RoyScheider_49_m.jpg,TRAIN,EXCLUDE
19,95_PaulAnka_19_m.jpg,TRAIN,EXCLUDE
44,4591_GordonThomson_44_m.jpg,TRAIN,EXCLUDE
38,7135_JeanPaulBelmondo_38_m.jpg,TRAIN,EXCLUDE
45,6657_OrsonWelles_45_m.jpg,TEST,EXCLUDE
40,9614_KostasXatzixristos_40_m.jpg,TRAIN,EXCLUDE
26,14003_GloriaSwanson_26_f.jpg,VAL,EXCLUDE
60,2940_ScottGlenn_60_m.jpg,TRAIN,EXCLUDE
34,7470_PeterMarkRichman_34_m.jpg,TRAIN,EXCLUDE
40,8774_AlecGuinness_40_m.jpg,TRAIN,EXCLUDE
30,405_SteveJobsb_30_m.jpg,TRAIN,EXCLUDE
54,8503_AlejandroRey_54_m.jpg,TRAIN,LABELED
25,12413_AngieDickinson_25_f.jpg,TRAIN,EXCLUDE
37,16418_Turner_37_f.jpg,TRAIN,EXCLUDE
23,15705_MargaretNolan_23_f.jpg,TRAIN,EXCLUDE
39,1811_TomHulce_39_m.jpg,VAL,EXCLUDE
35,953_Gaddafi_35_m.jpg,TRAIN,EXCLUDE
57,14228_IngridBergman_57_f.jpg,TRAIN,EXCLUDE
39,12287_LauraAntonelli_39_f.jpg,TRAIN,EXCLUDE
35,3418_KevinSpacey_35_m.jpg,TRAIN,EXCLUDE
52,15830_StefaniePowers_52_f.jpg,TRAIN,EXCLUDE
51,4445_StevenSeagal_51_m.jpg,TRAIN,LABELED
33,12236_IsabelleAdjani_33_f.jpg,TRAIN,LABELED
58,4816_PierceBrosnan_58_m.jpg,TRAIN,EXCLUDE
53,11967_AngelaLansbury_53_f.jpg,VAL,EXCLUDE
34,1603_AlCorley_34_m.jpg,TRAIN,EXCLUDE
56,15611_KateOMara_56_f.jpg,TRAIN,EXCLUDE
52,5415_JonFinch_52_m.jpg,TRAIN,LABELED
31,5732_TommyLeeJones_31_m.jpg,TRAIN,EXCLUDE
55,13654_JuneAllyson_55_f.jpg,TRAIN,EXCLUDE
34,8666_JohnCassavetes_34_m.jpg,TRAIN,EXCLUDE
31,5451_MartinScorsese_31_m.jpg,TRAIN,EXCLUDE
34,6115_CaryGrant_34_m.jpg,TRAIN,EXCLUDE
68,14309_JoanFontaine_68_f.jpg,TRAIN,EXCLUDE
43,3700_RingoStarr_43_m.jpg,TRAIN,EXCLUDE
53,3738_RogerAllam_53_m.jpg,TRAIN,EXCLUDE
38,7761_AlbertoSordi_38_m.jpg,TRAIN,EXCLUDE
43,14811_SilvanaMangano_43_f.jpg,TRAIN,EXCLUDE
46,12664_IsabelleHuppert_46_f.jpg,TRAIN,LABELED
57,231_TheodorakisMikis_57_m.jpg,TRAIN,EXCLUDE
28,11785_ValerieHarper_28_f.jpg,TRAIN,EXCLUDE
41,6408_JamesCoburn_41_m.jpg,TRAIN,EXCLUDE
35,2748_LiamNeeson_35_m.jpg,TRAIN,EXCLUDE
33,104_PaulAnka_33_m.jpg,TRAIN,EXCLUDE
81,16335_Dee_81_f.jpg,VAL,EXCLUDE
81,2290_RodTaylor_81_m.jpg,TEST,EXCLUDE
30,6371_JamesCagney_30_m.jpg,TRAIN,EXCLUDE
55,463_ConradHilton_55_m.jpg,VAL,EXCLUDE
35,7053_DavidNiven_35_m.jpg,TRAIN,LABELED
46,10880_TippiHedren_46_f.jpg,TRAIN,EXCLUDE
67,1176_AlbertSchweitzer_67_m.jpg,TRAIN,EXCLUDE
78,6366_JamesArness_78_m.jpg,TEST,EXCLUDE
62,6049_RafVallone_62_m.jpg,TRAIN,EXCLUDE
58,11360_VirnaLisi_58_f.jpg,VAL,EXCLUDE
57,12153_FrancescaAnnis_57_f.jpg,TRAIN,EXCLUDE
44,3367_JeffDaniels_44_m.jpg,TRAIN,EXCLUDE
73,896_AndreasPapantreou_73_m.jpg,TRAIN,EXCLUDE
73,9787_TomJones_73_f.jpg,VAL,EXCLUDE
40,12199_ImeldaStaunton_40_f.jpg,TRAIN,EXCLUDE
73,11386_ZsaZsaGabor_73_f.jpg,TRAIN,EXCLUDE
41,5474_MartinScorsese_41_m.jpg,TRAIN,EXCLUDE
65,9009_GeorgeCScott_65_m.jpg,TRAIN,EXCLUDE
63,7358_LouisJourdan_63_m.jpg,TRAIN,EXCLUDE
55,8290_RichardChamberlain_55_m.jpg,TRAIN,EXCLUDE
31,924_FranklinDRoosevelt_31_m.jpg,TRAIN,LABELED
26,2024_JohnJames_26_m.jpg,VAL,EXCLUDE
38,3104_ChuckNorris_38_m.jpg,TRAIN,EXCLUDE
11,6223_DirkBogarde_11_m.jpg,TRAIN,LABELED
36,3453_LeslieCaron_36_m.jpg,TRAIN,EXCLUDE
35,11602_MargeChampion_35_f.jpg,TRAIN,EXCLUDE
27,3492_MarisaPavan_27_m.jpg,TRAIN,LABELED
39,4292_KirkDouglas_39_m.jpg,TRAIN,EXCLUDE
42,2451_ChevyChase_42_m.jpg,VAL,EXCLUDE
15,14356_LorettaYoung_15_f.jpg,VAL,EXCLUDE
28,15531_JulieBishop_28_f.jpg,TRAIN,EXCLUDE
31,22_MariaCallas_31_f.jpg,TRAIN,EXCLUDE
68,4503_CarlosSantana_68_m.jpg,TRAIN,EXCLUDE
27,16150_SidneyPoitier_27_m.jpg,TRAIN,EXCLUDE
80,1280_IlyaPrigogine_80_m.jpg,TEST,EXCLUDE
54,1925_EdwardFox_54_m.jpg,VAL,EXCLUDE
45,3764_RutgerHauer_45_m.jpg,VAL,EXCLUDE
79,1158_FrederickSanger_79_m.jpg,TRAIN,EXCLUDE
36,14072_JudyHolliday_36_f.jpg,TRAIN,EXCLUDE
46,11964_AngelaLansbury_46_f.jpg,TRAIN,EXCLUDE
41,7933_GeorgePeppard_41_m.jpg,TEST,EXCLUDE
35,12053_DebbieReynolds_35_f.jpg,TRAIN,EXCLUDE
9,11451_JuliaRoberts_9_f.jpg,VAL,EXCLUDE
84,13542_HelenHayes_84_f.jpg,TEST,EXCLUDE
53,7145_JeanPaulBelmondo_53_m.jpg,TRAIN,EXCLUDE
78,6728_RexHarrison_78_m.jpg,TEST,EXCLUDE
33,14923_KatharineHepburn_33_f.jpg,TRAIN,EXCLUDE
56,3316_JackColeman_56_m.jpg,TRAIN,EXCLUDE
57,13683_LilliPalmer_57_f.jpg,TEST,EXCLUDE
80,3628_MikeConnors_80_m.jpg,VAL,EXCLUDE
23,10759_OrnellaMuti_23_f.jpg,VAL,EXCLUDE
47,565_MargaretThatcher_47_f.jpg,VAL,EXCLUDE
42,8436_WalterPidgeon_42_m.jpg,TRAIN,EXCLUDE
69,12251_JoanneWoodward_69_f.jpg,TRAIN,EXCLUDE
30,9760_TomJones_30_f.jpg,TRAIN,EXCLUDE
57,1162_FrederickSanger_57_m.jpg,TRAIN,EXCLUDE
64,10750_MerylStreep_64_f.jpg,TRAIN,EXCLUDE
37,12_MariaCallas_37_f.jpg,TRAIN,EXCLUDE
36,554_angelamerkel_36_f.jpg,TRAIN,EXCLUDE
29,10143_JoanCusack_29_f.jpg,TRAIN,EXCLUDE
79,10436_BarbaraBain_79_f.jpg,TEST,EXCLUDE
13,14355_LorettaYoung_13_f.jpg,TEST,EXCLUDE
80,7819_AndyGriffith_80_m.jpg,VAL,EXCLUDE
59,931_FranklinDRoosevelt_59_m.jpg,VAL,EXCLUDE
26,12089_EvaMarieSaint_26_f.jpg,TEST,EXCLUDE
58,7872_ChristopherPlummer_58_m.jpg,TRAIN,EXCLUDE
32,14606_YvonneDeCarlo_32_f.jpg,TRAIN,EXCLUDE
31,4029_CharlieSheen_31_m.jpg,TEST,EXCLUDE
30,1985_JamesCaan_30_m.jpg,TRAIN,EXCLUDE
72,8931_ErnestBorgnine_72_m.jpg,TRAIN,EXCLUDE
27,12676_JamieLeeCurtis_27_f.jpg,TRAIN,EXCLUDE
29,11726_SusanSarandon_29_f.jpg,TRAIN,EXCLUDE
65,746_RonaldReagan_65_m.jpg,TRAIN,EXCLUDE
57,4814_PierceBrosnan_57_m.jpg,VAL,EXCLUDE
23,129_MickJagger_23_m.jpg,TEST,EXCLUDE
42,15022_AnnMiller_42_f.jpg,TRAIN,EXCLUDE
55,5861_HerbertLom_55_m.jpg,TRAIN,EXCLUDE
81,7546_RobertMorley_81_m.jpg,TRAIN,EXCLUDE
21,1796_TomHulce_21_m.jpg,TRAIN,EXCLUDE
79,11077_JeanneMoreau_79_f.jpg,VAL,EXCLUDE
75,2177_Mparkoulis_75_m.jpg,TEST,EXCLUDE
52,7626_TellySavalas_52_m.jpg,TRAIN,EXCLUDE
62,6903_YvesMontand_62_m.jpg,TRAIN,EXCLUDE
21,601_QueenElizabet_21_f.jpg,TRAIN,EXCLUDE
52,11322_TanyaRoberts_52_f.jpg,TRAIN,EXCLUDE
39,9830_JudyDavis_39_f.jpg,TRAIN,EXCLUDE
55,5389_JohnMalkovich_55_m.jpg,TRAIN,EXCLUDE
26,13090_GretaGarbo_26_f.jpg,TRAIN,LABELED
52,8919_ErnestBorgnine_52_m.jpg,TRAIN,EXCLUDE
62,14465_PeggyAshcroft_62_f.jpg,TRAIN,EXCLUDE
32,10044_HelenHunt_32_f.jpg,TEST,EXCLUDE
45,9323_GeorgeMontgomery_45_m.jpg,VAL,EXCLUDE
66,10264_LivUllmann_66_f.jpg,VAL,EXCLUDE
25,2382_AlainDelon_25_m.jpg,TEST,EXCLUDE
38,451_BerryGordy_38_m.jpg,TRAIN,EXCLUDE
15,275_PabloPicasso_15_m.jpg,TEST,EXCLUDE
41,13786_ThelmaRitter_41_f.jpg,TEST,EXCLUDE
78,4399_RobertDuvall_78_m.jpg,TEST,EXCLUDE
69,4916_RomanPolanski_69_m.jpg,VAL,EXCLUDE
34,11664_MireilleDarc_34_f.jpg,TRAIN,EXCLUDE
55,15511_JeanetteMacDonald_55_f.jpg,TRAIN,EXCLUDE
59,10575_KathrynHays_59_f.jpg,TRAIN,EXCLUDE
61,2336_AbeVigoda_61_m.jpg,TRAIN,EXCLUDE
